,Ce,Ti,Hf,Sn,Ge,Y,Sc,Yb,Er,Sm,Nd,Gd,La,In,Nb,Ta,Zr,en_p,ea,valence,pettifor,rad_ionic,rad_slater,rad_clementi,T,tetr_a,tetr_c,ref,mono_a,mono_b,mono_c,mono_beta
311,0.0,3.921568627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,96.07843137,1.338235294,0.41239215700000004,4.0,0.761176471,0.8360784309999999,1.544117647,2.048235294,500.0,5.1194,5.2107,Kim1993,,,,
312,0.0,3.921568627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,96.07843137,1.338235294,0.41239215700000004,4.0,0.761176471,0.8360784309999999,1.544117647,2.048235294,700.0,5.1299,5.2241,Kim1993,,,,
313,0.0,3.921568627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,96.07843137,1.338235294,0.41239215700000004,4.0,0.761176471,0.8360784309999999,1.544117647,2.048235294,900.0,5.1406,5.2364,Kim1993,,,,
314,0.0,3.915810083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.293685756,0.0,95.79050416,1.339016153,0.41378365100000003,4.002936858,0.7613509540000001,0.8357905040000001,1.5438325990000001,2.048017621,25.0,5.0957,5.1825,Kim1993,,,,
315,0.0,3.915810083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.293685756,0.0,95.79050416,1.339016153,0.41378365100000003,4.002936858,0.7613509540000001,0.8357905040000001,1.5438325990000001,2.048017621,300.0,5.1074,5.1977,Kim1993,,,,
316,0.0,3.915810083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.293685756,0.0,95.79050416,1.339016153,0.41378365100000003,4.002936858,0.7613509540000001,0.8357905040000001,1.5438325990000001,2.048017621,500.0,5.1187,5.2117,Kim1993,,,,
317,0.0,3.915810083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.293685756,0.0,95.79050416,1.339016153,0.41378365100000003,4.002936858,0.7613509540000001,0.8357905040000001,1.5438325990000001,2.048017621,700.0,5.1301,5.2255,Kim1993,,,,
318,0.0,3.915810083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.293685756,0.0,95.79050416,1.339016153,0.41378365100000003,4.002936858,0.7613509540000001,0.8357905040000001,1.5438325990000001,2.048017621,900.0,5.1412,5.2385,Kim1993,,,,
319,0.0,3.910068426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.586510264,0.0,95.50342131,1.3397947209999999,0.415171065,4.0058651030000005,0.7615249270000001,0.835503421,1.543548387,2.047800587,25.0,5.0949,5.1831,Kim1993,,,,
320,0.0,3.910068426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.586510264,0.0,95.50342131,1.3397947209999999,0.415171065,4.0058651030000005,0.7615249270000001,0.835503421,1.543548387,2.047800587,300.0,5.107,5.1988,Kim1993,,,,
321,0.0,3.910068426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.586510264,0.0,95.50342131,1.3397947209999999,0.415171065,4.0058651030000005,0.7615249270000001,0.835503421,1.543548387,2.047800587,500.0,5.1191,5.2158,Kim1993,,,,
322,0.0,3.910068426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.586510264,0.0,95.50342131,1.3397947209999999,0.415171065,4.0058651030000005,0.7615249270000001,0.835503421,1.543548387,2.047800587,700.0,5.1299,5.2277,Kim1993,,,,
323,0.0,3.910068426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.586510264,0.0,95.50342131,1.3397947209999999,0.415171065,4.0058651030000005,0.7615249270000001,0.835503421,1.543548387,2.047800587,900.0,5.1436,5.2455,Kim1993,,,,
324,0.0,3.904343582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.878477306,0.0,95.21717911,1.34057101,0.416554417,4.008784773,0.7616983890000001,0.835217179,1.5432650069999998,2.047584187,25.0,5.0942,5.1855,Kim1993,,,,
325,0.0,3.904343582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.878477306,0.0,95.21717911,1.34057101,0.416554417,4.008784773,0.7616983890000001,0.835217179,1.5432650069999998,2.047584187,500.0,5.1209,5.22,Kim1993,,,,
326,0.0,3.904343582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.878477306,0.0,95.21717911,1.34057101,0.416554417,4.008784773,0.7616983890000001,0.835217179,1.5432650069999998,2.047584187,700.0,5.1321,5.2339,Kim1993,,,,
327,0.0,3.904343582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.878477306,0.0,95.21717911,1.34057101,0.416554417,4.008784773,0.7616983890000001,0.835217179,1.5432650069999998,2.047584187,900.0,5.1445,5.2495,Kim1993,,,,
328,0.0,0.0,0.0,0.0,0.0,3.8919533019999997,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,96.1080467,1.325718851,0.421368576,3.961080467,0.756108047,0.8469665959999999,1.5597298830000002,2.062335172,25.0,5.096667525,5.175075283,Yoshimura1990,,,,
329,0.0,0.0,0.0,0.0,0.0,4.715947433,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,95.28405257,1.324812458,0.42038802299999994,3.952840526,0.755284053,0.848441546,1.561789869,2.062829568,25.0,5.097855782,5.173868716,Yoshimura1990,,,,
330,0.0,0.0,0.0,0.0,0.0,5.575078738999999,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,94.42492126,1.3238674129999999,0.41936565600000003,3.944249213,0.7544249209999999,0.849979391,1.5639376969999998,2.063345047,25.0,5.100909636,5.171674195,Yoshimura1990,,,,
331,0.0,0.0,0.0,0.0,0.0,5.676726079,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,94.32327392,1.323755601,0.41924469600000003,3.943232739,0.7543232740000001,0.85016134,1.564191815,2.063406036,25.0,5.101821784,5.165904024,Yoshimura1990,,,,
332,0.0,0.0,0.0,0.0,0.0,6.61703953,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,93.38296047,1.322721257,0.41812572299999995,3.933829605,0.75338296,0.851844501,1.5665425990000001,2.063970224,25.0,5.101969093,5.168939904,Yoshimura1990,,,,
333,0.0,0.0,0.0,0.0,0.0,6.935054782999999,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,93.06494522,1.32237144,0.417747285,3.930649452,0.753064945,0.8524137479999999,1.5673376369999998,2.064161033,25.0,5.107077432,5.165931348,Yoshimura1990,,,,
334,0.0,0.0,0.0,0.0,0.0,7.590558432000001,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,92.40944157,1.321650386,0.416967235,3.9240944160000004,0.752409442,0.8535870999999999,1.568976396,2.064554335,25.0,5.106837151000001,5.166858915,Yoshimura1990,,,,
335,0.0,0.0,0.0,0.0,0.0,8.39123783,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,91.60876217,1.320769638,0.416014427,3.916087622,0.751608762,0.855020316,1.570978095,2.065034743,25.0,5.1099341439999995,5.158454927,Yoshimura1990,,,,
336,0.0,0.0,0.0,0.0,0.0,8.468761838999999,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,91.53123816,1.320684362,0.41592217299999995,3.9153123819999998,0.751531238,0.8551590840000001,1.571171905,2.0650812569999997,25.0,5.108053447,5.163448068,Yoshimura1990,,,,
337,0.0,0.0,0.0,0.0,0.0,9.126078411,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,90.87392159,1.3199613140000002,0.41513996700000005,3.9087392160000003,0.750873922,0.85633568,1.5728151959999999,2.065475647,25.0,5.112206187,5.157183036,Yoshimura1990,,,,
338,0.0,0.0,0.0,0.0,0.0,9.435662423,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,90.56433758,1.3196207709999999,0.41477156200000004,3.9056433760000004,0.750564338,0.8568898359999999,1.573589156,2.065661397,25.0,5.11301799,5.160577588,Yoshimura1990,,,,
339,0.0,0.0,0.0,0.0,0.0,9.528383904,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,90.47161609999999,1.319518778,0.41466122299999997,3.904716161,0.7504716159999999,0.8570558070000001,1.57382096,2.06571703,25.0,5.113908283,5.164954586,Yoshimura1990,,,,
340,0.0,0.0,0.0,0.0,0.0,10.29380937,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,89.70619063,1.31867681,0.413750367,3.8970619060000002,0.7497061909999999,0.8584259190000001,1.5757345230000002,2.066176286,25.0,5.115945235,5.160661701,Yoshimura1990,,,,
341,0.0,0.0,0.0,0.0,0.0,10.61927883,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,89.38072117,1.318318793,0.41336305799999995,3.893807212,0.749380721,0.859008509,1.576548197,2.066371567,25.0,5.120730662,5.15389698,Yoshimura1990,,,,
342,0.0,0.0,0.0,0.0,0.0,11.22926505,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,88.77073495,1.317647808,0.412637175,3.887707349,0.748770735,0.8601003840000001,1.5780731630000002,2.066737559,25.0,5.121050321,5.157588298,Yoshimura1990,,,,
343,0.0,0.0,0.0,0.0,0.0,11.98074846,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,88.01925154,1.316821177,0.411742909,3.880192515,0.7480192520000001,0.86144554,1.579951871,2.067188449,25.0,5.121357059,5.15685382,Yoshimura1990,,,,
344,0.0,0.0,0.0,0.0,0.0,11.98216764,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,88.01783236,1.3168196159999999,0.411741221,3.8801783239999996,0.748017832,0.86144808,1.579955419,2.067189301,25.0,5.12130583,5.153680218,Yoshimura1990,,,,
345,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,96.0,1.3312,0.41648,3.96,0.7564,0.8412,1.5519999999999998,2.0512,25.0,5.085012207,5.165237006,Yoshimura1990,,,,
346,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,94.0,1.3318,0.41172,3.94,0.7546,0.8418,1.5530000000000002,2.0468,25.0,5.085653968,5.156673217,Yoshimura1990,,,,
347,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,92.0,1.3324,0.40696,3.92,0.7528,0.8424,1.554,2.0424,25.0,5.083806481,5.1467418689999995,Yoshimura1990,,,,
348,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,90.0,1.3330000000000002,0.4022,3.9,0.7509999999999999,0.843,1.555,2.0380000000000003,25.0,5.084198337,5.137556488,Yoshimura1990,,,,
349,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,88.0,1.3336,0.39744,3.88,0.7492,0.8436,1.556,2.0336,25.0,5.0853367369999996,5.129864195,Yoshimura1990,,,,
350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0,0,0.0,0,0.0,0.0,0.0,94.0,1.3162,0.43044,3.94,0.7531,0.8487,1.5619999999999998,2.0696,25.0,5.099707587,5.1653792460000005,Yoshimura1990,,,,
351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0,0,0.0,0,0.0,0.0,0.0,93.0,1.3139,0.43118,3.93,0.75195,0.85015,1.564,2.0712,25.0,5.101707975,5.160414292,Yoshimura1990,,,,
352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0,0,0.0,0,0.0,0.0,0.0,92.0,1.3116,0.43191999999999997,3.92,0.7508,0.8516,1.5659999999999998,2.0728,25.0,5.10445289,5.1586810960000005,Yoshimura1990,,,,
353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.694179205,0.0,0,0,0.0,0,0.0,0.0,0.0,90.30582079,1.307703388,0.43317369299999997,3.903058208,0.7488516940000001,0.85405656,1.569388358,2.075510687,25.0,5.106707216,5.154344073,Yoshimura1990,,,,
354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0,0,0.0,0,0.0,0.0,0.0,90.0,1.307,0.4334,3.9,0.7485,0.8545,1.57,2.076,25.0,5.108576025,5.151610395,Yoshimura1990,,,,
355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0,0,0.0,0,0.0,0.0,0.0,88.0,1.3024,0.43488000000000004,3.88,0.7462,0.8574,1.574,2.0792,25.0,5.114565088,5.14304747,Yoshimura1990,,,,
356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.21231697,0.0,0,0,0.0,0,0.0,0.0,0.0,87.78768303,1.301911671,0.435037115,3.87787683,0.745955835,0.85770786,1.574424634,2.079539707,25.0,5.113322192,5.14690543,Yoshimura1990,,,,
357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,0,0.0,0,0.0,0.0,0.0,96.0,1.3264,0.42896000000000006,3.96,0.7568,0.8465600000000001,1.558,2.068,25.0,5.095087236,5.171828644,Yoshimura1990,,,,
358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0,0,0.0,0,0.0,0.0,0.0,94.0,1.3246,0.43044,3.94,0.7552,0.8498399999999999,1.5619999999999998,2.072,25.0,5.101200386,5.167369837,Yoshimura1990,,,,
359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0,0,0.0,0,0.0,0.0,0.0,92.0,1.3228,0.43191999999999997,3.92,0.7536,0.8531200000000001,1.5659999999999998,2.076,25.0,5.107314401,5.161542896,Yoshimura1990,,,,
360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0,0,0.0,0,0.0,0.0,0.0,90.0,1.321,0.4334,3.9,0.752,0.8564,1.57,2.08,25.0,5.114297607,5.157829769,Yoshimura1990,,,,
361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0,0.0,0,0.0,0.0,0.0,88.0,1.3192,0.43488000000000004,3.88,0.7504,0.8596799999999999,1.574,2.084,25.0,5.122525437,5.148395637,Yoshimura1990,,,,
362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4.0,0,0.0,0.0,0.0,96.0,1.3248,0.42896000000000006,3.96,0.7572,0.84852,1.56,2.0708,25.0,5.097575043,5.184266528,Yoshimura1990,,,,
363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7.0,0,0.0,0.0,0.0,93.0,1.3209,0.43118,3.93,0.7551,0.8549100000000001,1.5675,2.0789,25.0,5.10954366,5.176957159,Yoshimura1990,,,,
364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9.722300658,0,0.0,0.0,0.0,90.27769934,1.317361009,0.43319450200000004,3.9027769930000002,0.75319439,0.8607084999999999,1.574305752,2.086250212,25.0,5.123996051000001,5.173374171,Yoshimura1990,,,,
365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,12.0,0,0.0,0.0,0.0,88.0,1.3144,0.43488000000000004,3.88,0.7516,0.86556,1.58,2.0924,25.0,5.133844802,5.168421607,Yoshimura1990,,,,
366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0.0,0,0.0,0.0,0.0,96.0,1.3236,0.42896000000000006,3.96,0.7573,0.84956,1.5619999999999998,2.0728,25.0,5.101803538,5.18152968,Yoshimura1990,,,,
367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0,0.0,0,0.0,0.0,0.0,94.0,1.3204,0.43044,3.94,0.75595,0.85434,1.568,2.0792,25.0,5.111399215,5.180429025,Yoshimura1990,,,,
368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0,0.0,0,0.0,0.0,0.0,92.0,1.3172,0.43191999999999997,3.92,0.7546,0.8591200000000001,1.574,2.0856,25.0,5.1209951810000005,5.1787067780000005,Yoshimura1990,,,,
369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0.0,0,0.0,0.0,0.0,90.0,1.314,0.4334,3.9,0.75325,0.8639,1.58,2.092,25.0,5.132332121,5.177730211,Yoshimura1990,,,,
370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,0.0,0,0.0,0.0,0.0,88.0,1.3108,0.43488000000000004,3.88,0.7519,0.8686799999999999,1.5859999999999999,2.0984,25.0,5.142799007,5.1742669889999995,Yoshimura1990,,,,
371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0.0,0,0.0,0.0,0.0,96.0,1.3224,0.42896000000000006,3.96,0.7575,0.8507600000000001,1.5619999999999998,2.06,25.0,5.103545378,5.188122182,Yoshimura1990,,,,
372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,0.0,0,0.0,0.0,0.0,94.0,1.3186,0.43044,3.94,0.75625,0.85614,1.568,2.06,25.0,5.116499494,5.186897439,Yoshimura1990,,,,
373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,0.0,0,0.0,0.0,0.0,92.0,1.3148,0.43191999999999997,3.92,0.755,0.8615200000000001,1.574,2.06,25.0,5.1287070660000005,5.1864189519999995,Yoshimura1990,,,,
374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0.0,0,0.0,0.0,0.0,90.0,1.311,0.4334,3.9,0.75375,0.8669,1.58,2.06,25.0,5.141287767,5.18643768,Yoshimura1990,,,,
375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,12,0.0,0,0.0,0.0,0.0,88.0,1.3072,0.43488000000000004,3.88,0.7525,0.8722799999999999,1.5859999999999999,2.06,25.0,5.153122787,5.18633088,Yoshimura1990,,,,
376,0.0,0.0,0.0,0.0,0.0,3.921568627,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,96.07843137,1.325686275,0.421333333,3.9607843139999996,0.7560784309999999,0.847019608,1.559803922,2.062352941,25.0,5.0971,5.1812,Kim1990,,,,
377,0.0,0.0,0.0,0.0,0.0,3.915810083,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.293685756,95.79050416,1.326191875,0.421034753,3.963778757,0.75628977,0.8467156140000001,1.559495839,2.062173275,25.0,5.0966,5.182,Kim1990,,,,
378,0.0,0.0,0.0,0.0,0.0,3.910068426,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.586510264,95.50342131,1.326695992,0.42073704799999995,3.966764418,0.7565004890000001,0.846412512,1.5591886609999999,2.061994135,25.0,5.0961,5.1851,Kim1990,,,,
379,0.0,0.0,0.0,0.0,0.0,3.902439024,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.975609756,95.12195122,1.327365854,0.42034146299999997,3.9707317069999997,0.756780488,0.846009756,1.558780488,2.061756098,25.0,5.093,5.1854,Kim1990,,,,
380,0.0,0.0,0.0,0.0,0.0,5.825242717999999,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,94.17475728,1.323592233,0.419067961,3.9417475730000002,0.754174757,0.8504271840000001,1.564563107,2.0634951459999997,25.0,5.0984,5.1792,Kim1990,,,,
381,0.0,0.0,0.0,0.0,0.0,5.7971014489999995,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.966183575,93.23671498,1.3252656999999999,0.418096618,3.951690821,0.754879227,0.849410628,1.56352657,2.062898551,25.0,5.1024,5.1849,Kim1990,,,,
382,0.0,0.0,0.0,0.0,0.0,5.769230769,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,1.9230769230000002,92.30769231,1.326923077,0.417134615,3.961538462,0.755576923,0.848403846,1.5625,2.062307692,25.0,5.0984,5.1924,Kim1990,,,,
383,0.0,0.0,0.0,0.0,0.0,5.741626794,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,2.870813397,91.38755981,1.328564593,0.416181818,3.971291866,0.756267943,0.8474066990000001,1.561483254,2.061722488,25.0,5.0989,5.1949,Kim1990,,,,
384,0.0,0.0,0.0,0.0,0.0,5.7971014489999995,0.0,0.0,0.0,0,0,0.0,0,0.0,0.966183575,0.0,93.23671498,1.326231884,0.42361352700000005,3.951690821,0.754782609,0.849410628,1.56352657,2.062705314,25.0,5.0962,5.1857,Kim1990,,,,
385,0.0,0.0,0.0,0.0,0.0,5.769230769,0.0,0.0,0.0,0,0,0.0,0,0.0,1.9230769230000002,0.0,92.30769231,1.328846154,0.428115385,3.961538462,0.755384615,0.848403846,1.5625,2.061923077,25.0,5.0968,5.1903,Kim1990,,,,
386,0.0,0.0,0.0,0.0,0.0,5.741626794,0.0,0.0,0.0,0,0,0.0,0,0.0,2.870813397,0.0,91.38755981,1.331435407,0.43257416299999996,3.971291866,0.755980861,0.8474066990000001,1.561483254,2.061148325,25.0,5.0967,5.195,Kim1990,,,,
387,0.0,0.0,0.490196078,0.0,0.0,3.921568627,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,95.58823529,1.325539216,0.419245098,3.9607843139999996,0.7561519609999999,0.846970588,1.559803922,2.06245098,25.0,5.0957,5.181,Kim1990,,,,
388,0.0,0.0,0.980392157,0.0,0.0,3.921568627,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,95.09803922,1.325392157,0.417156863,3.9607843139999996,0.75622549,0.846921569,1.559803922,2.06254902,25.0,5.096,5.1809,Kim1990,,,,
389,0.0,0.0,1.470588235,0.0,0.0,3.921568627,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,94.60784314,1.325245098,0.415068627,3.9607843139999996,0.75629902,0.8468725490000001,1.559803922,2.062647059,25.0,5.0951,5.1813,Kim1990,,,,
390,0.0,0.0,0.0,0.0,0.0,12.28070175,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,12.28070175,75.43859649,1.3373684209999999,0.398614035,4.0,0.7563157890000001,0.849701754,1.568421053,2.06,25.0,5.10630091,5.2323,Kim1992,,,,
391,0.0,0.0,0.0,0.0,0.0,13.04347826,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,13.04347826,73.91304348,1.337826087,0.39691304299999997,4.0,0.7560869570000001,0.850304348,1.5695652169999998,2.06,25.0,5.1094121789999996,5.2372,Kim1992,,,,
392,0.0,0.0,0.0,0.0,0.0,13.79310345,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,13.79310345,72.41379309999999,1.338275862,0.395241379,4.0,0.7558620690000001,0.850896552,1.570689655,2.06,25.0,5.108280809,5.2345,Kim1992,,,,
393,0.0,0.0,0.0,0.0,0.0,15.25423729,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,15.25423729,69.49152542,1.3391525420000001,0.391983051,4.0,0.7554237290000001,0.852050847,1.572881356,2.06,25.0,5.114079084,5.2452,Kim1992,,,,
394,0.0,0.0,0.0,0.0,0.0,16.66666667,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,16.66666667,66.66666667,1.34,0.38883333299999995,4.0,0.755,0.853166667,1.575,2.06,25.0,5.116200405,5.2513,Kim1992,,,,
395,0.0,0.0,0.0,0.0,0.0,22.55,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,22.55,54.9,1.34353,0.37571350000000003,4.0,0.753235,0.8578145,1.583825,2.06,33.0259743,5.119643731,5.268121421,Gurak2018,,,,
396,0.0,0.0,0.0,0.0,0.0,22.55,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,22.55,54.9,1.34353,0.37571350000000003,4.0,0.753235,0.8578145,1.583825,2.06,89.54053989,5.121807699,5.271782775,Gurak2018,,,,
397,0.0,0.0,0.0,0.0,0.0,22.55,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,22.55,54.9,1.34353,0.37571350000000003,4.0,0.753235,0.8578145,1.583825,2.06,136.20147,5.124534869,5.274957194,Gurak2018,,,,
398,0.0,0.0,0.0,0.0,0.0,22.55,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,22.55,54.9,1.34353,0.37571350000000003,4.0,0.753235,0.8578145,1.583825,2.06,195.6751742,5.126699227,5.278921675,Gurak2018,,,,
399,0.0,0.0,0.0,0.0,0.0,22.55,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,22.55,54.9,1.34353,0.37571350000000003,4.0,0.753235,0.8578145,1.583825,2.06,276.6288454,5.130280401,5.28382083,Gurak2018,,,,
400,0.0,0.0,0.0,0.0,0.0,22.55,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,22.55,54.9,1.34353,0.37571350000000003,4.0,0.753235,0.8578145,1.583825,2.06,358.7699148,5.133950197,5.28887262,Gurak2018,,,,
401,0.0,0.0,0.0,0.0,0.0,22.55,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,22.55,54.9,1.34353,0.37571350000000003,4.0,0.753235,0.8578145,1.583825,2.06,452.7251015,5.1383528730000005,5.294572939,Gurak2018,,,,
402,0.0,0.0,0.0,0.0,0.0,22.55,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,22.55,54.9,1.34353,0.37571350000000003,4.0,0.753235,0.8578145,1.583825,2.06,535.8555195,5.142391687,5.300537953,Gurak2018,,,,
403,0.0,0.0,0.0,0.0,0.0,22.55,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,22.55,54.9,1.34353,0.37571350000000003,4.0,0.753235,0.8578145,1.583825,2.06,627.8695333,5.146166748,5.305763719,Gurak2018,,,,
404,0.0,0.0,0.0,0.0,0.0,22.55,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,22.55,54.9,1.34353,0.37571350000000003,4.0,0.753235,0.8578145,1.583825,2.06,717.4455547,5.150525374,5.311902346,Gurak2018,,,,
405,0.0,0.0,0.0,0.0,0.0,22.55,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,22.55,54.9,1.34353,0.37571350000000003,4.0,0.753235,0.8578145,1.583825,2.06,805.9143071000001,5.1547318419999995,5.318782175,Gurak2018,,,,
406,0.0,0.0,0.0,0.0,0.0,22.55,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,22.55,54.9,1.34353,0.37571350000000003,4.0,0.753235,0.8578145,1.583825,2.06,898.4978853,5.159819811,5.324675417,Gurak2018,,,,
407,0.0,0.0,0.0,0.0,0.0,22.55,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,22.55,54.9,1.34353,0.37571350000000003,4.0,0.753235,0.8578145,1.583825,2.06,995.2665332,5.164360082,5.331494079,Gurak2018,,,,
408,0.0,0.0,0.0,0.0,0.0,22.55,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,22.55,54.9,1.34353,0.37571350000000003,4.0,0.753235,0.8578145,1.583825,2.06,1313.409476,5.181348898,5.354301843,Gurak2018,,,,
409,0.0,0.0,0.0,0.0,0.0,22.55,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,22.55,54.9,1.34353,0.37571350000000003,4.0,0.753235,0.8578145,1.583825,2.06,1423.138162,5.187181119,5.360305554,Gurak2018,,,,
410,0.0,0.0,0.0,0.0,0.0,22.55,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,22.55,54.9,1.34353,0.37571350000000003,4.0,0.753235,0.8578145,1.583825,2.06,1532.2512869999998,5.192856518,5.365349479,Gurak2018,,,,
